12799 	 PROCESS-10	02-6-2017 05:11:41	0.0	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	0.0	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	0.0	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	0.0	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	0.0	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	178	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	181	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	184	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	188	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	191	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	193	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	196	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	199	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	202	0.8
12799 	 PROCESS-10	02-6-2017 05:11:41	205	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	210	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	212	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	214	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	220	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	222	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	228	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	231	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	235	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	241	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	243	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	249	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	253	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	255	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	257	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	261	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	263	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	266	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	268	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	271	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	273	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	275	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	280	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	284	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	288	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	290	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	293	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	296	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	299	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	302	0.9
12799 	 PROCESS-10	02-6-2017 05:11:41	307	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	310	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	313	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	316	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	318	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	321	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	324	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	326	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	330	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	333	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	334	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	340	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	343	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	345	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	351	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	353	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	356	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	362	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	364	0.9
12799 	 PROCESS-10	02-6-2017 05:11:42	367	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	370	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	373	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	376	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	378	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	382	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	387	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	392	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	396	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	398	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	401	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	404	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	407	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	411	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	414	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	417	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	421	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	422	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	213	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	214	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	216	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	217	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	219	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	220	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	223	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	226	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	227	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	229	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	230	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	232	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	233	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	235	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	236	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	237	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	240	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	242	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	244	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	246	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	250	1.0
12799 	 PROCESS-10	02-6-2017 05:11:42	251	1.0
